recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
112002309,"{'steamid': '76561198226662884', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 10184, 'playtime_last_two_weeks': 9508, 'playtime_at_review': 5449, 'last_played': 1647620151}",koreana,아니 피했다니까,1647040281,1647040281,True,0,0,0,0,True,False,False
112002218,"{'steamid': '76561198017010934', 'num_games_owned': 109, 'num_reviews': 4, 'playtime_forever': 9515, 'playtime_last_two_weeks': 3709, 'playtime_at_review': 7917, 'last_played': 1647652473}",koreana,와 쉽게먹는 소울라이크 기존 시리즈라고 생각하고 하면 뒤지게 어렵고 거지같은 겜이지만 그냥 엘든링 이라고 생각하고 새로운 마음가짐으로 하면 이만큼 쉬운 소울라이크도 없다 직검 약공스팸이 아닌 마법과 신앙과 전기의 시대가 왔다 이 앞 마법 있다,1647040176,1647040176,True,0,0,0,0,True,False,False
112001291,"{'steamid': '76561198023275958', 'num_games_owned': 310, 'num_reviews': 23, 'playtime_forever': 4607, 'playtime_last_two_weeks': 3990, 'playtime_at_review': 4607, 'last_played': 1647219836}",koreana,소울류 게임 엘든링으로 입문 했습니다 라니퀘스트만 하고 바로 엔딩봤습니다 기존 다크소울 시리즈 소울류 제일 짜증나는게 불친절한 퀘스트 스토리 편의성이 자기들작품의 아이덴티티라고 생각해서 매우 불호하는 게임인데요 엘든링은 오픈월드라고 해서 할겜없어서 사서 해봤는데 초중반은 탐험하는것도 갠찮았는데 던전이라던지 봉인된감옥이라던지 특정 장소 보스들은 꺳으면 꺤걸로 표식을 남기게 해주지 월드맵에서는 꺳어도 꺤건지 표기가 안되니 지역만 발견하고 나중에 꺠려고 하면,1647038909,1647229555,False,0,0,0,0,True,False,False
112001012,"{'steamid': '76561198005636413', 'num_games_owned': 84, 'num_reviews': 2, 'playtime_forever': 7039, 'playtime_last_two_weeks': 5970, 'playtime_at_review': 5598, 'last_played': 1647591602}",koreana,내생에 최고의 게임 감사합니다 진짜루,1647038507,1647038507,True,0,0,0,0,True,True,False
111997866,"{'steamid': '76561198216600484', 'num_games_owned': 186, 'num_reviews': 6, 'playtime_forever': 9019, 'playtime_last_two_weeks': 3790, 'playtime_at_review': 8852, 'last_played': 1647102430}",koreana,내가이겼다,1647034359,1647034359,True,0,0,0,0,True,False,False
111997712,"{'steamid': '76561198011545114', 'num_games_owned': 111, 'num_reviews': 11, 'playtime_forever': 1356, 'playtime_last_two_weeks': 1356, 'playtime_at_review': 194, 'last_played': 1647659828}",koreana,판으로 시간하고 그래픽에 만족이 안되서 판 새로삼 프롬놈들 소울라이크 처음해보는 사람 미치게 만들었음 이게 오픈월드지,1647034183,1647034183,True,0,0,0,0,True,False,False
111997014,"{'steamid': '76561198046214039', 'num_games_owned': 69, 'num_reviews': 2, 'playtime_forever': 5308, 'playtime_last_two_weeks': 1074, 'playtime_at_review': 5308, 'last_played': 1647031178}",koreana,닼소해봤음 걍 사서 해,1647033305,1647033305,True,0,0,0,0,True,False,False
111996995,"{'steamid': '76561198058622902', 'num_games_owned': 521, 'num_reviews': 2, 'playtime_forever': 6058, 'playtime_last_two_weeks': 3468, 'playtime_at_review': 4601, 'last_played': 1647614190}",koreana,올해 는 이거다,1647033277,1647033277,True,0,0,0,0,True,False,False
111996631,"{'steamid': '76561198333189077', 'num_games_owned': 25, 'num_reviews': 4, 'playtime_forever': 4938, 'playtime_last_two_weeks': 3490, 'playtime_at_review': 3464, 'last_played': 1647632645}",koreana,재밌네요,1647032801,1647032801,True,0,0,0,0,True,False,False
111996555,"{'steamid': '76561198374155813', 'num_games_owned': 130, 'num_reviews': 6, 'playtime_forever': 9348, 'playtime_last_two_weeks': 3306, 'playtime_at_review': 8587, 'last_played': 1647628737}",koreana,이게 게임이다,1647032703,1647032703,True,0,0,0,0,True,False,False
111996108,"{'steamid': '76561198135550544', 'num_games_owned': 103, 'num_reviews': 14, 'playtime_forever': 4594, 'playtime_last_two_weeks': 3425, 'playtime_at_review': 2559, 'last_played': 1647659162}",koreana,재밌음 탐험재미 굳 점 더줘도 될거같어,1647032091,1647032091,True,0,0,0,0,True,False,False
111994068,"{'steamid': '76561199003555365', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 3679, 'playtime_last_two_weeks': 3464, 'playtime_at_review': 2633, 'last_played': 1647358446}",koreana,갓겜,1647029572,1647029572,True,0,0,0,0,True,False,False
111993143,"{'steamid': '76561198849933515', 'num_games_owned': 18, 'num_reviews': 4, 'playtime_forever': 1262, 'playtime_last_two_weeks': 1262, 'playtime_at_review': 166, 'last_played': 1647359103}",koreana,최적화만 잘됐어도 트리가드가 이렇게 어렵단 소리 안들었을듯,1647028423,1647028423,True,0,0,0,0,True,False,False
111992958,"{'steamid': '76561197973131294', 'num_games_owned': 54, 'num_reviews': 3, 'playtime_forever': 7385, 'playtime_last_two_weeks': 2431, 'playtime_at_review': 7016, 'last_played': 1647609065}",koreana,그럭저럭 재밌다,1647028195,1647028195,True,0,0,0,0,True,False,False
111992708,"{'steamid': '76561198862100770', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 32, 'playtime_last_two_weeks': 0, 'playtime_at_review': 32, 'last_played': 1645793143}",koreana,화가 많은 사람은 하지마라 열받아서 못한다,1647027883,1647027883,False,0,0,0,0,True,False,False
111990572,"{'steamid': '76561198369738928', 'num_games_owned': 66, 'num_reviews': 1, 'playtime_forever': 5598, 'playtime_last_two_weeks': 2827, 'playtime_at_review': 5494, 'last_played': 1647412190}",koreana,내 삶의 이유,1647025258,1647025258,True,0,0,0,0,False,False,False
111989925,"{'steamid': '76561198047973162', 'num_games_owned': 40, 'num_reviews': 1, 'playtime_forever': 4727, 'playtime_last_two_weeks': 4727, 'playtime_at_review': 250, 'last_played': 1647658906}",koreana,오오 그럴자격이 없다 오오 그럴자격이 없다 오오 그럴자격이 없다,1647024453,1647024453,True,0,0,0,0,True,False,False
111989755,"{'steamid': '76561198046354073', 'num_games_owned': 182, 'num_reviews': 37, 'playtime_forever': 4111, 'playtime_last_two_weeks': 3601, 'playtime_at_review': 2340, 'last_played': 1647616870}",koreana,갓겜,1647024265,1647024265,True,0,0,0,0,True,False,False
111989290,"{'steamid': '76561198138516336', 'num_games_owned': 19, 'num_reviews': 1, 'playtime_forever': 9984, 'playtime_last_two_weeks': 4815, 'playtime_at_review': 8084, 'last_played': 1647512240}",koreana,프롬빠들한테 최고의 맛집 전투는 닼 세키로보다 퇴화한 감도 있지만 그래도 컨텐츠가 워낙 방대해서 즐길거리는 많다,1647023697,1647023697,True,0,0,0,0,True,False,False
111988500,"{'steamid': '76561198047921544', 'num_games_owned': 109, 'num_reviews': 6, 'playtime_forever': 1861, 'playtime_last_two_weeks': 1861, 'playtime_at_review': 348, 'last_played': 1647659956}",koreana,확실히 재밌긴 하네요 예전에 스카이림 처음 했을 때 처럼 오픈월드 돌아다니는 맛이 있고 난이도가 보스는 당연하고 잡몹도 참 어렵습니다 정말 허약하게 괴물들이 우글대는 대륙에 던져저서 발버둥 치며 살아남고 강해지는 맛이 있어요 좀 크고 강해보이면 듀토리얼 후에 필드 나와서 보이는 황금 말탄 기사 크고 셈 안 싸우는게 맞습니다 토렌토 말 를 얻어야 도망가기 좋습니다 듀토리얼 지나고 나와서 관문 앞에 있는 캠프를 잘 찾아 가서 쉬세요 왠 여자가 찾아와서 말 ,1647022724,1647022724,True,0,0,0,0,True,False,False
111988425,"{'steamid': '76561198271771829', 'num_games_owned': 44, 'num_reviews': 3, 'playtime_forever': 10720, 'playtime_last_two_weeks': 9057, 'playtime_at_review': 6329, 'last_played': 1647631434}",koreana,안살이유없다,1647022641,1647022641,True,0,0,0,0,True,False,False
111988180,"{'steamid': '76561198218023983', 'num_games_owned': 66, 'num_reviews': 4, 'playtime_forever': 5204, 'playtime_last_two_weeks': 3057, 'playtime_at_review': 4809, 'last_played': 1647611907}",koreana,회차까지 했는데 돈 안아까움,1647022346,1647022346,True,0,0,0,0,True,False,False
111988038,"{'steamid': '76561198118496826', 'num_games_owned': 276, 'num_reviews': 8, 'playtime_forever': 3750, 'playtime_last_two_weeks': 1775, 'playtime_at_review': 2800, 'last_played': 1647607404}",koreana,용찬 교회 어케 가는거임,1647022169,1647022169,True,0,0,0,0,True,False,False
111987933,"{'steamid': '76561199243174379', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 2732, 'playtime_last_two_weeks': 2732, 'playtime_at_review': 1755, 'last_played': 1647379888}",koreana,간만에 심장이 두근두근,1647022056,1647022056,True,0,0,0,0,True,False,False
111986678,"{'steamid': '76561198115733582', 'num_games_owned': 54, 'num_reviews': 2, 'playtime_forever': 4116, 'playtime_last_two_weeks': 1690, 'playtime_at_review': 3718, 'last_played': 1647357924}",koreana,괜츈,1647020601,1647020601,True,0,0,0,0,True,False,False
111986151,"{'steamid': '76561198039553468', 'num_games_owned': 91, 'num_reviews': 6, 'playtime_forever': 4206, 'playtime_last_two_weeks': 2865, 'playtime_at_review': 2746, 'last_played': 1647587174}",koreana,엘든링의 진정한 주인은 갓슬라임이엿다,1647019954,1647020867,True,0,0,0,0,True,False,False
111986001,"{'steamid': '76561198018193959', 'num_games_owned': 194, 'num_reviews': 3, 'playtime_forever': 7639, 'playtime_last_two_weeks': 5261, 'playtime_at_review': 5353, 'last_played': 1647658797}",koreana,엘 든 링,1647019771,1647019771,True,0,0,0,0,True,False,False
111985218,"{'steamid': '76561199237863866', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 11252, 'playtime_last_two_weeks': 5003, 'playtime_at_review': 9516, 'last_played': 1647605710}",koreana,굳,1647018799,1647018799,True,0,0,0,0,True,False,False
111984892,"{'steamid': '76561198834174094', 'num_games_owned': 28, 'num_reviews': 4, 'playtime_forever': 5208, 'playtime_last_two_weeks': 4176, 'playtime_at_review': 4278, 'last_played': 1647275079}",koreana,엘든링 엘든링 엘든링,1647018417,1647018417,True,0,0,0,0,False,False,False
111984869,"{'steamid': '76561198121782313', 'num_games_owned': 18, 'num_reviews': 1, 'playtime_forever': 7255, 'playtime_last_two_weeks': 3358, 'playtime_at_review': 6268, 'last_played': 1647655353}",koreana,최적화만 빼면 진짜 재밌다 오히려 장점이 너무 많아 단점이 안보인다는거,1647018390,1647018390,True,0,0,0,0,True,False,False
111984278,"{'steamid': '76561198217032741', 'num_games_owned': 24, 'num_reviews': 2, 'playtime_forever': 7436, 'playtime_last_two_weeks': 4684, 'playtime_at_review': 5182, 'last_played': 1647617422}",koreana,아 개빡센거 땡긴다 할 때 좋음 처음에 림그레이브 도착하면 제일 앞에있는 말 탄애가 제일 약하니 꼭 잡고 시작하시길,1647017680,1647017680,True,0,0,0,0,True,False,False
111984265,"{'steamid': '76561198085479352', 'num_games_owned': 44, 'num_reviews': 3, 'playtime_forever': 8741, 'playtime_last_two_weeks': 4278, 'playtime_at_review': 8177, 'last_played': 1647435175}",koreana,말이 필요 없음,1647017668,1647017668,True,0,0,0,0,True,False,False
111983722,"{'steamid': '76561198982676504', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 6554, 'playtime_last_two_weeks': 4853, 'playtime_at_review': 4424, 'last_played': 1647621855}",koreana,처음에는 마법 망겜인 줄 알았는데 여러 빌드가 있어 마법을 제외해도 딜뽕을 느끼면서 재밌게 할 수 있음,1647017058,1647017058,True,0,0,0,0,True,False,False
111983531,"{'steamid': '76561198832659612', 'num_games_owned': 29, 'num_reviews': 2, 'playtime_forever': 14781, 'playtime_last_two_weeks': 7617, 'playtime_at_review': 11962, 'last_played': 1647658153}",koreana,문제 몇개좀 있어도 재밌었음,1647016830,1647016830,True,0,0,0,0,True,False,False
111983511,"{'steamid': '76561198109784007', 'num_games_owned': 109, 'num_reviews': 10, 'playtime_forever': 932, 'playtime_last_two_weeks': 615, 'playtime_at_review': 630, 'last_played': 1647658525}",koreana,태양만세,1647016815,1647016815,True,0,0,0,0,True,False,False
111983411,"{'steamid': '76561198158234509', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 5147, 'playtime_last_two_weeks': 2556, 'playtime_at_review': 4908, 'last_played': 1647099987}",koreana,재미있어요,1647016699,1647016699,True,0,0,0,0,True,False,False
111983329,"{'steamid': '76561198148877365', 'num_games_owned': 67, 'num_reviews': 5, 'playtime_forever': 7471, 'playtime_last_two_weeks': 2834, 'playtime_at_review': 6918, 'last_played': 1647331881}",koreana,주차 플레이 중인 데 정말 재미있습니다,1647016596,1647016596,True,0,0,0,0,True,False,False
111982870,"{'steamid': '76561197989077706', 'num_games_owned': 49, 'num_reviews': 2, 'playtime_forever': 3555, 'playtime_last_two_weeks': 2743, 'playtime_at_review': 2811, 'last_played': 1647616892}",koreana,다크소울 같은 게임 아님 엘든링임,1647016045,1647016045,True,0,0,0,0,True,False,False
111982787,"{'steamid': '76561198074854262', 'num_games_owned': 41, 'num_reviews': 2, 'playtime_forever': 4836, 'playtime_last_two_weeks': 4750, 'playtime_at_review': 2591, 'last_played': 1647626584}",koreana,추천은 하지만 일단 살때 한번은 말리겠습니다,1647015923,1647015923,True,0,0,0,0,True,False,False
111982663,"{'steamid': '76561198806073838', 'num_games_owned': 21, 'num_reviews': 3, 'playtime_forever': 6428, 'playtime_last_two_weeks': 5115, 'playtime_at_review': 4219, 'last_played': 1647629916}",koreana,불편 불친절 최적화 어려움 모든것이 이게임을 하지말라고 하고 있는데 손은 그저 접속하고 리트라이 할뿐,1647015778,1647015778,True,0,0,0,0,True,False,False
111982616,"{'steamid': '76561198046092601', 'num_games_owned': 62, 'num_reviews': 5, 'playtime_forever': 5420, 'playtime_last_two_weeks': 1946, 'playtime_at_review': 5420, 'last_played': 1647015709}",koreana,회차할 맘은 안난다 회차는 오지게 즐김,1647015726,1647015726,True,0,0,0,0,True,False,False
111982277,"{'steamid': '76561198358844486', 'num_games_owned': 26, 'num_reviews': 2, 'playtime_forever': 5166, 'playtime_last_two_weeks': 5166, 'playtime_at_review': 618, 'last_played': 1647660142}",koreana,인데 프레임 드랍 존나 심하고 가끔 팅기고 게임이 멈춤 콘솔은 모르겠지만 판은 미완성 최적화가 그지같으면 미완성이지 머야,1647015315,1647015315,False,0,0,0,0,True,False,False
111981467,"{'steamid': '76561198165521312', 'num_games_owned': 194, 'num_reviews': 2, 'playtime_forever': 7925, 'playtime_last_two_weeks': 4770, 'playtime_at_review': 5195, 'last_played': 1647660177}",koreana,개갓겜,1647014501,1647014501,True,0,0,0,0,True,False,False
111981093,"{'steamid': '76561198120005438', 'num_games_owned': 10, 'num_reviews': 1, 'playtime_forever': 5740, 'playtime_last_two_weeks': 4004, 'playtime_at_review': 4746, 'last_played': 1647437691}",koreana,갓겜,1647014107,1647014107,True,0,0,0,0,True,False,False
111980870,"{'steamid': '76561198840405823', 'num_games_owned': 12, 'num_reviews': 2, 'playtime_forever': 2553, 'playtime_last_two_weeks': 2421, 'playtime_at_review': 1309, 'last_played': 1647597365}",koreana,라이젠 램 기가 이렇게 품질 높음 돌리는데 전 렉이나 프레임 드롭 거의 없었습니다 원래 다크소울 는 맵이나 분위기가 답답해서 꺼려졌는데 이번 작품은 덜해서 좋네요,1647013870,1647013870,True,0,0,0,0,True,False,False
111980869,"{'steamid': '76561198056537448', 'num_games_owned': 43, 'num_reviews': 3, 'playtime_forever': 6924, 'playtime_last_two_weeks': 4744, 'playtime_at_review': 4820, 'last_played': 1647627928}",koreana,키보드 씹히는거 가끔 있었지만 버벅거림없이 잘돌아갔었는데 어느순간부터 갑자기 너무 버벅거려서 게임할맛이 안남 뭔가 패치한건가,1647013869,1647013869,False,0,0,0,0,True,False,False
111980670,"{'steamid': '76561198374692950', 'num_games_owned': 98, 'num_reviews': 26, 'playtime_forever': 2624, 'playtime_last_two_weeks': 2624, 'playtime_at_review': 1218, 'last_played': 1647438966}",koreana,완전 재밌어용,1647013631,1647013631,True,0,0,0,0,False,False,False
111980612,"{'steamid': '76561198303208450', 'num_games_owned': 62, 'num_reviews': 6, 'playtime_forever': 7659, 'playtime_last_two_weeks': 5187, 'playtime_at_review': 4280, 'last_played': 1647613749}",koreana,이 개새끼들은 벌레에 진심이네 씨 발,1647013561,1647013561,True,0,0,0,0,True,False,False
111980446,"{'steamid': '76561198103431151', 'num_games_owned': 13, 'num_reviews': 1, 'playtime_forever': 2964, 'playtime_last_two_weeks': 1359, 'playtime_at_review': 2964, 'last_played': 1647012690}",koreana,스토리 보고 할 게임은 아니긴 한데 컨텐츠 볼륨도 크고 다회차 플레이 하더라도 재밌을것 같음 돈에 비해 플탐이 길어서 비싸단 생각도 안듦,1647013391,1647013391,True,0,0,0,0,True,False,False
111979713,"{'steamid': '76561198165433110', 'num_games_owned': 50, 'num_reviews': 4, 'playtime_forever': 4793, 'playtime_last_two_weeks': 4648, 'playtime_at_review': 3074, 'last_played': 1647618004}",koreana,이 시대에 나온 최고의 게임 장점이 단점을 씹어먹을 정도로 재밌으니 풀프라이즈로 사자 장점 탐험 요소가 엄청 많다 지도 보고 뭐가 있을 거 같은데 하면 무조건 교회나 페허 갱도 등 무조건 있음 젤다랑 다르게 얻은 아이템들도 대부분 쓸모있는 것들이 많아서 좋음 레벨업이나 숨은 보스전은 덤 비교적 친절하다 맵에 지도 위치가 떠있다던지 대화가 직접적이라던지 은근 친절함 잡몹 무리 잡았을 때 포션 채워주는 것도 일부러 탐험할 때 페허 공략할 때 더 편하게 하라,1647012536,1647012536,True,0,0,0,0,True,False,False
111979704,"{'steamid': '76561198174282809', 'num_games_owned': 78, 'num_reviews': 5, 'playtime_forever': 1275, 'playtime_last_two_weeks': 1021, 'playtime_at_review': 1023, 'last_played': 1647600018}",koreana,변하지 않는 맛집,1647012525,1647012525,True,0,0,0,0,True,False,False
111979481,"{'steamid': '76561198005220050', 'num_games_owned': 259, 'num_reviews': 4, 'playtime_forever': 9650, 'playtime_last_two_weeks': 3212, 'playtime_at_review': 8739, 'last_played': 1647602012}",koreana,맛있는 매운맛,1647012238,1647012238,True,0,0,0,0,True,False,False
111979250,"{'steamid': '76561198006028612', 'num_games_owned': 122, 'num_reviews': 10, 'playtime_forever': 35, 'playtime_last_two_weeks': 35, 'playtime_at_review': 35, 'last_played': 1647011359}",koreana,옵션설정에 있어서 선택했더니 적용은 안되고 강제 이네 강제로 해상도도 낮췄으면 사양이라도 덜 타야 되는데 스터터링은 또 개오짐 사용 중 게임을 만들다 말았냐,1647011963,1647011963,False,0,0,0,0,True,False,False
111979143,"{'steamid': '76561198847793451', 'num_games_owned': 22, 'num_reviews': 3, 'playtime_forever': 2455, 'playtime_last_two_weeks': 2455, 'playtime_at_review': 204, 'last_played': 1647625333}",koreana,헐 벌써 시간이 왜 재밌는거지,1647011852,1647011852,True,0,0,0,0,True,False,False
111978969,"{'steamid': '76561198416625335', 'num_games_owned': 47, 'num_reviews': 2, 'playtime_forever': 3674, 'playtime_last_two_weeks': 2933, 'playtime_at_review': 2438, 'last_played': 1647488704}",koreana,아니 진짜 판 만 그런가요 진짜 너무 빡쳐서 겜리뷰 하게되네요 몹에 시선고정시키면 자꾸 옆에 소나 독수리한테 전환되고 기렇다고 고정 안시키면 화면이 난리도 아니게 돌아다니고 몹잡기 전에 주변 동물 다 잡고 시작 해야하나요 다시살아날때마다 아 어 응 이게 맞는건가요 진짜 겜이렇게 빡치게 하는게 처음이에요 만원 주고 스트레스만 싸이여요,1647011636,1647011636,False,0,0,0,0,True,False,False
111978647,"{'steamid': '76561198034401724', 'num_games_owned': 45, 'num_reviews': 3, 'playtime_forever': 4913, 'playtime_last_two_weeks': 4703, 'playtime_at_review': 2672, 'last_played': 1647659407}",koreana,미니보스조차 나에겐 막보스 어려울수록 더욱 재밌는게 프롬이 준 지독한 선물,1647011268,1647011268,True,0,0,0,0,True,False,False
111978438,"{'steamid': '76561198317773077', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 27, 'playtime_last_two_weeks': 27, 'playtime_at_review': 27, 'last_played': 1647010957}",koreana,시발 게임 화면 정말로 빡치내 버그겜 게임 전채가 어둠으로 덥힘 태양빛만 보임,1647011077,1647011077,False,0,0,0,0,True,False,False
111978167,"{'steamid': '76561198042183841', 'num_games_owned': 85, 'num_reviews': 5, 'playtime_forever': 3652, 'playtime_last_two_weeks': 2153, 'playtime_at_review': 2106, 'last_played': 1647617788}",koreana,명작 중의 명작 다크소울 블본 세키로보다 더 재밌음,1647010771,1647010771,True,0,0,0,0,True,False,False
111977934,"{'steamid': '76561198424278706', 'num_games_owned': 77, 'num_reviews': 10, 'playtime_forever': 2093, 'playtime_last_two_weeks': 2093, 'playtime_at_review': 688, 'last_played': 1647616287}",koreana,사,1647010528,1647010528,True,0,0,0,0,True,False,False
111977716,"{'steamid': '76561198099372878', 'num_games_owned': 102, 'num_reviews': 1, 'playtime_forever': 3387, 'playtime_last_two_weeks': 2603, 'playtime_at_review': 3332, 'last_played': 1647013559}",koreana,재미있는데 에서 최적화 안된건 이해할께 근데 튕겨도 너무 튕긴다,1647010258,1647010258,False,0,0,0,0,True,False,False
111977601,"{'steamid': '76561198208297888', 'num_games_owned': 53, 'num_reviews': 4, 'playtime_forever': 4718, 'playtime_last_two_weeks': 3061, 'playtime_at_review': 3228, 'last_played': 1647615942}",koreana,다소 최적화가 아쉽지만 갓겜은 갓겜 다크소울 세키로보다 초반 아이템 공략 보면 난이도도 낮아져서 진입장벽도 낮아짐 강추하고 엘든링으로 입문하면 다크소울도 꼭 해보시길,1647010103,1647010103,True,0,0,0,0,True,False,False
111977458,"{'steamid': '76561197999992750', 'num_games_owned': 114, 'num_reviews': 6, 'playtime_forever': 6437, 'playtime_last_two_weeks': 1941, 'playtime_at_review': 5999, 'last_played': 1647506610}",koreana,미친 볼륨 화려한 전회 훌륭한 맵디자인 잘 뽑힌 군상극 스토리 후반부 완성도가 상대적으로 너무 낮음 특정 구간 최적화 이슈,1647009933,1647009933,True,0,0,0,0,True,False,False
111977217,"{'steamid': '76561197983715680', 'num_games_owned': 75, 'num_reviews': 12, 'playtime_forever': 5455, 'playtime_last_two_weeks': 1748, 'playtime_at_review': 4742, 'last_played': 1647618150}",koreana,우주명작 미야자키 핵폐기물 똥겜 개발 스탭이 한국인이라 패턴 고인물이 만든 똥겜,1647009649,1647009649,True,0,0,0,0,True,False,False
111977157,"{'steamid': '76561198177511971', 'num_games_owned': 51, 'num_reviews': 26, 'playtime_forever': 2643, 'playtime_last_two_weeks': 2237, 'playtime_at_review': 1776, 'last_played': 1647604636}",koreana,다 좋은데 중간중간 프레임드랍 스터터링은 언제 고쳐줄거니,1647009567,1647009623,False,0,0,0,0,True,False,False
111977130,"{'steamid': '76561198043208294', 'num_games_owned': 106, 'num_reviews': 14, 'playtime_forever': 3727, 'playtime_last_two_weeks': 2791, 'playtime_at_review': 2592, 'last_played': 1647536216}",koreana,소울 게임이 재밋을 줄이야,1647009534,1647009534,True,0,0,0,0,True,False,False
111977035,"{'steamid': '76561198140138830', 'num_games_owned': 19, 'num_reviews': 6, 'playtime_forever': 3723, 'playtime_last_two_weeks': 3723, 'playtime_at_review': 951, 'last_played': 1647503195}",koreana,소울류는 처음 해보는데 생각보다 할만해요,1647009409,1647009409,True,0,0,0,0,True,False,False
111976980,"{'steamid': '76561198295335789', 'num_games_owned': 42, 'num_reviews': 1, 'playtime_forever': 850, 'playtime_last_two_weeks': 666, 'playtime_at_review': 411, 'last_played': 1647352327}",koreana,갓겜,1647009332,1647009332,True,0,0,0,0,True,False,False
111976701,"{'steamid': '76561198188927529', 'num_games_owned': 205, 'num_reviews': 4, 'playtime_forever': 2142, 'playtime_last_two_weeks': 409, 'playtime_at_review': 2142, 'last_played': 1647007644}",koreana,한반 붙들면 시간 순삭 꼭 사드세요,1647008958,1647008958,True,0,0,0,0,True,False,False
111976484,"{'steamid': '76561198272455715', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 6700, 'playtime_last_two_weeks': 2757, 'playtime_at_review': 6633, 'last_played': 1647612712}",koreana,프롬사게임치고 생각외로 쉬웠어요,1647008704,1647008704,True,0,0,0,0,True,False,False
111976407,"{'steamid': '76561198289581217', 'num_games_owned': 68, 'num_reviews': 2, 'playtime_forever': 1791, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1791, 'last_played': 1646328495}",koreana,발적화지만 모든걸 씹어먹을 정도로 재미있음,1647008616,1647008616,True,0,0,0,0,True,False,False
111976308,"{'steamid': '76561198065924507', 'num_games_owned': 95, 'num_reviews': 5, 'playtime_forever': 2496, 'playtime_last_two_weeks': 2093, 'playtime_at_review': 1173, 'last_played': 1647529491}",koreana,다크소울보다 좋은 점은 경험치 노가다로 강해져서 좀 더 쉽게 진행 할수 있음 그래도 길찾는건 어려븜,1647008483,1647008483,True,0,0,0,0,True,False,False
111976237,"{'steamid': '76561198377778507', 'num_games_owned': 29, 'num_reviews': 6, 'playtime_forever': 8357, 'playtime_last_two_weeks': 4884, 'playtime_at_review': 7800, 'last_played': 1647579605}",koreana,소울류는 보기만하고 해볼 엄두가 안났었는데 막상 시작해보니 약 주일동안 시간가는줄모르고 너무나도 재밌게 플레이했습니다 젤다 야숨에서 느꼈던 자기만의 플레이방식을 만들어가는 느낌을 받을 수도 있었고 무엇보다 매력적인 세계관과 보스들이 지금도 생생하네요 회차를 할진 모르겠지만 정말 좋은 게임이란 것은 확실합니다,1647008404,1647008404,True,0,0,0,0,True,False,False
111976212,"{'steamid': '76561198040271695', 'num_games_owned': 49, 'num_reviews': 11, 'playtime_forever': 2235, 'playtime_last_two_weeks': 1824, 'playtime_at_review': 568, 'last_played': 1647274234}",koreana,정말 사람 열받게 하려고 만든 요소들이 눈에 띄어서 화가 날 때가 많습니다만 열심히 만든 티가 나는 게임입니다 조작에 맞춰서 인터페이스 좀 만들어줬으면 하네요,1647008370,1647008370,True,0,0,0,0,True,False,False
111976052,"{'steamid': '76561198003392107', 'num_games_owned': 23, 'num_reviews': 1, 'playtime_forever': 2756, 'playtime_last_two_weeks': 2440, 'playtime_at_review': 2652, 'last_played': 1647618259}",koreana,잘 구른다고 안 죽는건 아니야,1647008169,1647008169,True,0,0,0,0,True,False,False
111975988,"{'steamid': '76561198875147732', 'num_games_owned': 15, 'num_reviews': 3, 'playtime_forever': 7567, 'playtime_last_two_weeks': 3569, 'playtime_at_review': 6035, 'last_played': 1647594743}",koreana,다 좋은데 제발 버그좀 고쳐라 말공중버그 특정 갑옷입으면 팅기는 버그 등등 이거만 고치면 고티다,1647008104,1647008104,True,0,0,0,0,True,False,False
111975931,"{'steamid': '76561199075424156', 'num_games_owned': 25, 'num_reviews': 12, 'playtime_forever': 3631, 'playtime_last_two_weeks': 3062, 'playtime_at_review': 2488, 'last_played': 1647658932}",koreana,좋노,1647008017,1647008017,True,0,0,0,0,True,False,False
111975911,"{'steamid': '76561198815423083', 'num_games_owned': 23, 'num_reviews': 2, 'playtime_forever': 14414, 'playtime_last_two_weeks': 14400, 'playtime_at_review': 4987, 'last_played': 1647659553}",koreana,다크소울 시리즈를 재미있게 플레이 해왔다면 매우 넓어진 지도를 돌아다니면서 이것저것 숨겨진것을 찾는게 행복할겁니다,1647007995,1647007995,True,0,0,0,0,True,False,False
111975876,"{'steamid': '76561198064688065', 'num_games_owned': 100, 'num_reviews': 31, 'playtime_forever': 6701, 'playtime_last_two_weeks': 6701, 'playtime_at_review': 1119, 'last_played': 1647630821}",koreana,몬스터가 안보여서 심안을 깨우쳤어요,1647007952,1647007952,False,0,0,0,0,True,False,False
